ids,questions
2408,"Como é estruturada a Comissão de Inclusão e Pertencimento da Faculdade de Medicina Veterinária e Zootecnia da USP em termos de membros e duração de seus mandatos?"
1359,"Quais são os requisitos documentais para um estudante da USP passar diretamente do Mestrado para o Doutorado sem passar por outro processo seletivo?"
1867,"Qual entidade da USP tem o dever de organizar e notificar sobre as reuniões regulares ou especiais, e qual é o prazo mínimo de aviso prévio necessário para essas convocações?"
64,"Qual é o período máximo permitido para que um candidato ao doutorado, registrado até a data de implementação do Estatuto da USP, finalize seus estudos de doutorado?"
2235,"Em quais datas os estudantes podem se inscrever para serem monitores na USP, de acordo com as regras mais recentes?"
1280,"Qual é o limite de tempo estabelecido para a entrega da tese de doutoramento na Universidade de São Paulo, seja para indivíduos que já possuem um mestrado ou para aqueles que entram diretamente no programa de Doutorado, e existe a possibilidade de estender esse limite?"
2441,"Quais são as componentes e os pesos atribuídos a cada uma delas no processo de seleção para Livre-Docência na USP?"
1742,"Como é estruturado o processo seletivo para o cargo de Professor Doutor na USP, incluindo o número de etapas e o peso de cada prova envolvida?"
2421,"Qual é a finalidade do Regimento Interno da EACH na USP?"
2477,"Qual é o procedimento para a criação de novos cargos para professores na USP e quais critérios devem ser atendidos para tal proposição?"
1905,"Como é definida a estrutura da Comissão de Inclusão e Pertencimento do IP na USP em termos de membros, duração dos mandatos e possibilidade de membros serem reconduzidos aos seus cargos?"
2417,"Quais tarefas estão a cargo dos Procuradores situados nos campi fora da capital na Universidade de São Paulo?"
1879,"Quanto tempo, no mínimo e no máximo, pode durar a prova de erudição conforme as regras estabelecidas pela USP?"
1711,"Quais são os critérios necessários para obter uma segunda emissão de diploma na USP caso este tenha sido perdido?"
2282,"Quais são as atribuições designadas ao Diretor de uma Unidade na USP de acordo com as normas institucionais?"
1620,"Quais são os requisitos para formar a Comissão Científica do CEBIMar de acordo com as normas estabelecidas em seu estatuto?"
2233,"Quanto tempo é permitido para cada examinador durante as provas de arguição nos processos seletivos para os cargos de Professor Doutor, Livre-Docência e Professor Titular na USP, e em que circunstâncias é aceitável que haja interação verbal entre o avaliador e o candidato?"
2525,"Como o GACInt contribui para o fomento e disseminação de conhecimentos sobre relações internacionais na Universidade de São Paulo?"
2212,"Por quanto tempo os professores eleitos pela Congregação desempenham suas funções na Comissão de Pesquisa da USP e podem eles ser reeleitos para o mesmo cargo?"
2492,"Quais são os indivíduos autorizados a estar presentes nas reuniões do Conselho Técnico-Administrativo da Escola Superior de Agricultura Luiz de Queiroz sem possuir o direito de votar?"
1268,"Qual é o limite de tempo estabelecido pela USP para a entrega da dissertação de Mestrado?"
2384,"Qual é a pessoa responsável por publicar informações e utilizar o nome e imagens do HRAC em comunicações?"
707,"Quais funções o Reitor da USP é encarregado de realizar de acordo com as normas da instituição?"
2640,"Quais são os elementos avaliados e a importância de cada um deles no processo de seleção para o cargo de Professor Doutor na USP, caso o concurso seja feito em uma única etapa?"
83,"Qual é a finalidade do ciclo inicial nos programas de graduação da Universidade de São Paulo, de acordo com as diretrizes institucionais?"
689,"Como um funcionário da USP pode retomar suas atividades antes do término de uma licença e sob quais condições ele pode usufruir do período restante dessa licença?"
766,"Qual é o número de candidatos por vaga chamados na etapa inicial do processo de transferência externa para a maioria dos cursos oferecidos pela USP, e qual curso apresenta uma proporção diferente?"
1946,"Quais são as responsabilidades atribuídas à Comissão de Inclusão e Pertencimento da Faculdade de Odontologia de Bauru pela Universidade de São Paulo?"
661,"Qual é o papel do pregoeiro em processos de pregão na Universidade de São Paulo e quais são suas responsabilidades específicas?"
720,"Qual é o período fixado para a realização do Festival de Arte e Cultura da USP todos os anos e qual órgão ficará encarregado de sua organização?"
53,"Qual órgão da USP tem a autoridade para determinar, com base nas propostas dos Departamentos, se os programas de estudo relacionados a uma única matéria são considerados disciplinas separadas?"
1651,"Qual é o papel do Conselho Diretor no que diz respeito à ratificação e alterações dos estatutos do Instituto de Estudos Avançados da Universidade de São Paulo?"
55,"Quais obrigações estão atribuídas ao Reitor da USP de acordo com o estatuto da universidade?"
2101,"Quais são as etapas que devem ser seguidas para garantir que os processos de avaliação de equivalência sejam amplamente divulgados após receberem o aval do Conselho de Graduação na USP?"
1930,"Qual é a finalidade do CEPIx, programa estabelecido pela USP, em relação às atividades de pesquisa e inovação?"
2491,"Como é determinada a composição dos membros docentes na Congregação da ESALQ, de acordo com as normas estabelecidas pela USP?"
2416,"Quais são as atribuições designadas aos Procuradores Chefes na USP de acordo com as regras estabelecidas?"
1228,"Qual é a quantidade mínima de créditos necessária para finalizar o doutorado direto na USP e qual é a divisão desses créditos entre atividades de disciplinas e elaboração da tese?"
1118,"Quais são os requisitos necessários para que um professor ou profissional do setor privado seja aprovado ou tenha sua aprovação renovada como orientador na Universidade de São Paulo?"
1848,"Quais são as obrigações do Coordenador em termos de fomentar atividades e facilitar a comunicação dentro e fora da USP, de acordo com um documento normativo da instituição?"
1655,"Quais funções são atribuídas à CRint na USP para promover sua presença e interações no cenário internacional?"
1537,"Quais critérios extras são avaliados para a renovação do credenciamento de professores no Programa de Pós-Graduação em Meios e Processos Audiovisuais na Universidade de São Paulo?"
2154,"Quem é responsável pela elaboração e aprovação dos conteúdos programáticos dos processos seletivos para docentes na USP, e como esses conteúdos são desenvolvidos?"
1321,"Quais critérios um orientador de fora da USP deve atender para ser aprovado em um programa de pós-graduação da universidade?"
1272,"Quais são os requisitos necessários para que um professor seja integralmente credenciado como orientador de mestrado no Programa de Pós-graduação em Design da USP?"
1021,"Quais critérios são adotados para avaliar o projeto de pesquisa e o histórico acadêmico e profissional dos candidatos na fase inicial de seleção para o programa de doutorado em Educação na Universidade de São Paulo?"
2164,"É permitido que professores visitantes e colaboradores participem das eleições para os Colegiados da USP, seja votando ou sendo candidatos?"
1524,"Quais critérios devem ser atendidos para apresentar dissertações ou teses na USP?"
2554,"Quais são as qualificações necessárias para alguém atuar como coorientador nos programas de Pós-Graduação da USP, e sob quais circunstâncias específicas é permitido nomear um coorientador que não atenda a esses critérios?"
2611,"Qual é o propósito da Faculdade de Direito de acordo com suas normas internas?"
1252,"Quais testes de proficiência em inglês são reconhecidos pela USP para admissão em seus cursos de mestrado e doutorado, e qual é o padrão mínimo de proficiência, conforme o CEFR, necessário para cada um desses níveis acadêmicos?"
706,"Quais são as atribuições fundamentais do Conselho de Cultura e Extensão Universitária na Universidade de São Paulo?"
2590,"Como é determinada a formação e o período de mandato dos integrantes da Comissão de Relações Internacionais na Faculdade de Zootecnia e Engenharia de Alimentos na Universidade de São Paulo?"
2277,"Qual é o valor mínimo de pontuação que um participante precisa alcançar na avaliação escrita para seguir adiante em um processo seletivo de duas etapas na USP?"
1632,"Quais são as metas estabelecidas para o Museu de Arte Contemporânea (MAC) da USP em termos de suas funções e atividades?"
2381,"Por quanto tempo o presidente e o suplente da Comissão de Pós-Graduação (CPG) no campus de Bauru da USP podem permanecer em seus cargos, e eles podem ser reeleitos para os mesmos cargos?"
2337,"Quais são os procedimentos e critérios utilizados para a contratação de Auxiliares de Ensino e Assistentes na Escola Politécnica da Universidade de São Paulo?"
849,"Para obter o grau de Mestre na USP, qual é o número necessário de créditos em disciplinas que um estudante deve acumular e qual fração destes precisa ser cursada especificamente no Programa de Pós-Graduação em Entomologia?"
1652,"Como é definida a formação da Comissão Eleitoral que organiza as eleições para lideranças de um instituto na USP, de acordo com as normas estabelecidas?"
1001,"Quais são as exigências estabelecidas pela USP para que um professor possa ser integralmente habilitado como orientador em um programa de pós-graduação?"
1037,"Dentro de quanto tempo os estudantes de Mestrado na USP precisam comprovar conhecimento em Inglês após se matricularem?"
1321,"Quais critérios um orientador de fora da USP deve atender para ser aprovado em um programa de pós-graduação?"
1242,"Em quanto tempo um estudante de Mestrado na USP tem para se candidatar ao Doutorado Direto se estiver considerando uma mudança de programa?"
2546,"Quais são os requisitos necessários para um aluno obter uma extensão do prazo para a entrega de sua Dissertação ou Tese na Universidade de São Paulo?"
2212,"Como é formada a Comissão de Pesquisa na USP e por quanto tempo seus integrantes permanecem em seus cargos?"
2238,"Quais são as tarefas que um aluno monitor na USP não pode realizar sob nenhuma circunstância, visto que são de competência apenas dos professores?"
2555,"Como são estabelecidos os critérios para formar a comissão avaliadora de teses e dissertações na USP, e quais são as exceções e limitações a essas regras?"
2392,"Como é determinada a formação da Comissão de Pesquisa e Inovação na Universidade de São Paulo?"
1199,"Quais são os requisitos mínimos de pontuação em testes de proficiência em inglês, como TOEFL, IELTS, CAMBRIDGE, TOEIC e MICHIGAN, que um estudante de mestrado precisa atender para ser aceito na USP?"
2598,"Por quanto tempo os professores podem servir na Comissão de Cultura e Extensão Universitária da USP e eles podem ser reconduzidos ao cargo após o término do mandato?"
1627,"Como ocorrem as convocações para as reuniões do Conselho Deliberativo, tanto as ordinárias quanto as extraordinárias, e qual é a periodicidade das sessões ordinárias?"
1342,"Para serem aprovados nos Programas de Mestrado ou Doutorado na USP, qual é a pontuação mínima que os participantes precisam alcançar em cada etapa do processo de seleção?"
223,"Quais motivos podem ocasionar o término de uma bolsa de pós-doutorado na USP, de acordo com as diretrizes da Portaria relevante?"
1396,"Quais são os requisitos de proficiência em língua estrangeira para alunos de pós-graduação em um programa específico na USP, incluindo a língua exigida e como a proficiência pode ser comprovada?"
118,"Qual é o resultado para estudantes que falham em validar sua presença ou não se apresentam para as entrevistas da segunda etapa de seleção na Escola Politécnica da USP?"
700,"Qual é o processo utilizado pela USP para estabelecer a equivalência entre os cargos e funções dos servidores que optam por eles e as diferentes modalidades e classes de funções autárquicas, e quem é responsável por essa determinação?"
2116,"Quais funções são designadas aos Departamentos na USP de acordo com as normas da instituição?"
2134,"Quais são as responsabilidades designadas para a Superintendência de Tecnologia da Informação (STI) na USP?"
712,"Quais critérios um estudante deve atender para ser aceito nos programas de graduação oferecidos pela USP?"
2600,"Quais são os documentos e procedimentos necessários para a realização de concursos destinados ao preenchimento de vagas e promoção na carreira dentro da USP?"
1198,"Qual é o valor mínimo que um candidato deve alcançar para ser aprovado em um exame de seleção na Universidade de São Paulo?"
1677,"Quais são as metas principais estabelecidas pela Pró-Reitoria de Inclusão e Pertencimento da USP para promover a diversidade e o bem-estar na comunidade universitária?"
717,"Em quanto tempo os Conselhos Centrais da Universidade de São Paulo devem preparar e apresentar seus Regimentos ao Conselho Universitário, e que tipo de diretrizes devem estabelecer nestes Regimentos?"
2077,"Qual é o procedimento para a convocação regular de reuniões do Conselho Gestor na USP e em que circunstâncias os membros deste Conselho têm o direito de solicitar uma reunião extraordinária?"
2365,"Quem define e aprova o conteúdo do programa de seleção para matrícula em cursos na USP?"
4,"Em que data foi promulgado o decreto que eliminou as cláusulas do Estatuto e do Regimento Geral da USP que permitiam a inscrição simultânea em diversos cursos, e qual foi esse decreto?"
842,"Em quanto tempo um coorientador deve ser credenciado para um mestrando na Universidade de São Paulo?"
767,"Quais são as consequências para um candidato que não cumprir com as regras estabelecidas ou ignorar as orientações fornecidas no Manual da Transferência para o Exame de Transferência Externa da USP nos anos de 2024 e 2025?"
1205,"Quantos alunos de pós-graduação, no máximo, um indivíduo buscando credenciamento específico pode orientar ao mesmo tempo na USP?"
1115,"Quais critérios são utilizados pela USP para validar a proficiência em inglês de candidatos a processos seletivos e há alguma dispensa para candidatos estrangeiros que falam inglês como primeira língua?"
2647,"Quanto tempo os interessados têm para registrar suas candidaturas para os cargos de Presidente e Vice-Presidente da Comissão de Pesquisa e Inovação na USP, e qual é o procedimento caso não sejam recebidas pelo menos duas candidaturas dentro desse intervalo?"
1932,"Quais são os encarregados de submeter propostas ao Comitê Gestor do RCGI e de executar as decisões tomadas por este órgão na USP?"
966,"Qual é a exigência básica para um professor ser habilitado como orientador de mestrado na Universidade de São Paulo?"
700,"Quais são os critérios para a composição da Comissão Permanente que avalia alterações no Estatuto da USP e qual é a autoridade responsável por nomear seus integrantes?"
1948,"Quais são as atribuições da Comissão de Coordenação de Curso (CoC) no que diz respeito ao desenvolvimento e avaliação do projeto político pedagógico de um curso na Universidade de São Paulo, de acordo com as diretrizes atualizadas?"
2541,"Qual entidade tem a função de validar e tornar pública a lista de aprovados para os cursos de Pós-Graduação na Universidade de São Paulo?"
878,"Sob quais circunstâncias um estudante de pós-graduação pode ser excluído de seu programa na USP?"
2619,"Qual é o período estipulado para se inscrever no processo de seleção para livre-docência na Universidade de São Paulo?"
2286,"Como ocorre o processo de seleção e quais são as exigências para se tornar um Auxiliar de Ensino ou Assistente na USP?"
2606,"Como são escolhidos o presidente e o vice-presidente da Comissão de Pesquisa e Inovação da USP, e qual é o critério para definir a quantidade de professores de cada departamento que podem fazer parte dessa comissão?"
67,"Quais obrigações o Diretor Presidente da Editora da Universidade de São Paulo tem no que diz respeito à gestão de publicações e operações de livraria dentro da instituição?"
2576,"Quais são os requisitos estabelecidos para a seleção de monitores estudantis na Universidade de São Paulo segundo as diretrizes atualizadas?"
2575,"Como é distribuída a pontuação das avaliações no processo seletivo para a posição de professor titular na USP, de acordo com as normas mais recentes?"
2273,"Como é composto o Conselho do Departamento na Universidade de São Paulo e qual o processo para a escolha de seus integrantes?"
2100,"Como a Universidade de São Paulo avalia e aceita diplomas de graduação de universidades estrangeiras para revalidação?"
2217,"Quais são as fases do processo seletivo para Professor Doutor na Universidade de São Paulo e como são distribuídos os valores para cada uma dessas fases?"
230,"Como são escolhidos os bolsistas para o programa de pós-doutorado na Faculdade de Direito da USP, e quais critérios são utilizados nesse processo?"
1343,"Para a conclusão do Mestrado na USP, qual é o número mínimo de créditos exigidos tanto para a dissertação quanto para as disciplinas cursadas pelo aluno?"
1043,"Quais são os requisitos documentais para realizar o depósito digital de dissertações ou teses através do Sistema Janus na Universidade de São Paulo?"
2193,"Por quanto tempo os estudantes podem servir como representantes discentes no Conselho Departamental da USP e eles podem ser reeleitos para períodos adicionais?"
2324,"Por quanto tempo um estudante pode atuar como monitor na USP e qual é o número máximo de vezes que ele pode ser reeleito para essa posição durante um semestre?"
849,"Qual é o número máximo de créditos especiais que um estudante pode obter ao se envolver no Programa de Aperfeiçoamento do Ensino (PAE) na USP?"
1275,"Qual é o número de cópias digitais de uma dissertação de Mestrado que devem ser entregues à USP, e sob quais condições são exigidas cópias físicas adicionais?"
1930,"Qual é o requisito mínimo de tempo de participação no Programa da FAPESP para que os CEPIDs localizados na USP possam acessar os benefícios descritos na resolução em questão?"
2131,"Quais critérios uma organização deve atender para se tornar associada à USP e qual é o processo de avaliação dessa associação?"
1301,"Quanto tempo um estudante pode falar sobre seu projeto de pesquisa em uma apresentação oral durante a avaliação na Universidade de São Paulo?"
1679,"Com que frequência o Conselho de Inclusão e Pertencimento (CoIP) da Universidade de São Paulo se encontra em sessões ordinárias, e quais são os critérios para a convocação de sessões extraordinárias?"
115,"Qual é o processo para a criação e provimento de posições na USP e seus Institutos associados?"
1450,"Quais são as exigências de produção intelectual para que um professor seja habilitado a orientar no Programa, e de que maneira se avalia a relevância e inovação dessa produção?"
2447,"Quais funções o CoCEx desempenha no âmbito das iniciativas de cultura e extensão na Universidade de São Paulo?"
1426,"Com qual frequência o comitê de Pós-Graduação da USP deve encontrar-se com o estudante ao longo do programa e qual é a exigência quanto ao tempo para a realização do primeiro encontro?"
1462,"De acordo com as diretrizes de credenciamento da USP, qual é a faixa de estudantes que um professor deve supervisionar como orientador específico em um Programa de Pós-Graduação?"
1738,"Quais são as responsabilidades e tarefas específicas relacionadas a museologia que um museu deve integrar em sua equipe técnica conforme as diretrizes da USP?"
1357,"Quais critérios são considerados durante a avaliação do Exame de Qualificação para alunos de pós-graduação na Universidade de São Paulo?"
2572,"Quais funções a Comissão da Biblioteca desempenha no Instituto de Ciências Matemáticas e de Computação (ICMC) da Universidade de São Paulo?"
352,"Quais são os diferentes grupos de trabalho que fazem parte da Comissão da USP e como é organizada a liderança desses grupos?"
2455,"Qual é a proporção de alunos em comparação com professores nas Comissões de Coordenação de Curso e na Comissão de Pós-Graduação na Faculdade de Odontologia de Bauru da USP, e por quanto tempo os estudantes podem servir como representantes nessas comissões?"
1986,"Quem tem a autoridade para impor penalidades como advertências, multas e a proibição de participar de licitações e contratações com entidades administrativas do Estado de São Paulo na USP, e quem detém o poder de declarar uma entidade inapta para licitar ou contratar com qualquer órgão público, seja ele direto ou indireto, em todos os níveis de governo?"
1143,"Como os estudantes de pós-graduação stricto sensu devem proceder para realizar o depósito digital de suas teses e dissertações na USP?"
8,"Qual é o papel do Conselho de Reitores das Universidades Estaduais Paulistas de acordo com o decreto de 2 de fevereiro de 1989 no que diz respeito à gestão orçamentária e política salarial nas universidades estaduais de São Paulo?"
2294,"Qual é a finalidade dos programas acadêmicos oferecidos pela Faculdade de Filosofia, Letras e Ciências Humanas na USP?"
2101,"Como a Comissão de Graduação da USP determina se um diploma estrangeiro é equivalente aos padrões acadêmicos da universidade durante o processo de revalidação?"
1968,"Quais comissões estão habilitadas a oferecer suporte nas decisões tomadas pela Congregação, de acordo com o que determina o regulamento da Universidade de São Paulo?"
680,"Sob quais circunstâncias um empregado da USP pode ser liberado da obrigação de marcar ponto, conforme as regras da universidade?"
2190,"Qual é o papel do Conselho Técnico-Administrativo da USP quanto à programação horária das disciplinas?"
1870,"Qual é o procedimento para a formação das Comissões Julgadoras encarregadas dos processos seletivos para as posições de professor doutor e professor titular, além da concessão do título de livre-docente na Universidade de São Paulo?"
955,"Quanto tempo um estudante de Mestrado na USP tem para entregar sua dissertação e sob quais circunstâncias é permitido pedir um tempo adicional?"
873,"Quais são os padrões de avaliação estabelecidos para os interessados em ingressar no programa de Doutorado Direto na USP, especificamente em relação à experiência em iniciação científica, participação em eventos acadêmicos e contribuições para revistas científicas?"
610,"Quais são os setores da USP autorizados a receber a delegação do Coordenador de Administração Geral para firmar termos de compromisso de serviço voluntário e seus possíveis adendos de extensão?"
94,"Qual é o procedimento adotado pela USP para resolver um empate na avaliação de candidatos a Professor Titular durante um concurso?"
1907,"Como é determinada a estrutura e o período de serviço dos integrantes da Comissão de Inclusão e Pertencimento do Instituto de Química da USP?"
884,"Quais documentos um aluno de doutorado deve apresentar ao realizar o depósito de sua tese na Universidade de São Paulo?"
2360,"Quais são as atribuições definidas para a Comissão de Inclusão e Pertencimento (CIP) conforme a regulamentação da Universidade de São Paulo?"
12,"Quais disciplinas são ministradas pelo Instituto de Educação da Universidade de São Paulo, conforme estabelecido no regulamento, na parte que trata sobre sua estrutura curricular?"
2103,"Quais são as unidades que fazem parte do conjunto conhecido como Quadrilátero Saúde/Direito na USP?"
1129,"Qual é o procedimento para a entrega de dissertações ou teses em formato digital na USP e qual é a responsabilidade do orientador nesse processo?"
923,"Quais critérios um estudante do Mestrado Profissional USP-IDPC deve atender para se candidatar ao Exame de Qualificação?"
51,"Quais são os principais meios pelos quais a Universidade de São Paulo obtém seus recursos financeiros, de acordo com suas normas internas?"
1236,"Qual é a composição da Comissão Coordenadora de Programa (CCP) do Programa de Pós-Graduação em Ecologia na Universidade de São Paulo em termos de membros titulares e suplentes, e quais são os critérios para a escolha do coordenador e do suplente do coordenador?"
1539,"Qual é o limite de tempo estabelecido para submeter as versões revisadas de Teses ou Dissertações em formato eletrônico na ECA-USP depois de realizada a defesa?"
1164,"Quais requisitos devem ser atendidos para que dissertações e teses possam ser submetidas em formato de artigos na Universidade de São Paulo?"
2343,"Quais tarefas estão sob a gestão da Seção de Livraria Virtual da Editora da Universidade de São Paulo?"
2615,"Quais são as metas estabelecidas pela Universidade de São Paulo em suas estratégias de inclusão e diversidade para beneficiar seus membros acadêmicos?"
786,"Por quanto tempo os candidatos ao Doutorado em Língua Espanhola ou Estudos da Tradução precisam fazer a prova na USP e qual é o idioma exigido para a realização dessa prova?"
1434,"Quais elementos devem compor o Relatório de Qualificação para o Exame de Qualificação na Universidade de São Paulo?"
1649,"Quais são as atividades-chave realizadas pelo Instituto de Energia e Ambiente (IEE) da Universidade de São Paulo para cumprir com suas obrigações, de acordo com o que é determinado em seu estatuto?"
90,"Quais são as entidades encarregadas de criar os projetos de extensão comunitária na USP e qual é o processo de aprovação desses projetos?"
945,"Quais critérios um candidato deve atender para se candidatar ao programa de Doutorado em Saúde Global e Sustentabilidade na USP e quais são os documentos necessários para completar a inscrição?"
1154,"Quais documentos devem ser apresentados para realizar o depósito digital de teses ou dissertações na Universidade de São Paulo através do sistema Janus?"
1152,"Quais requisitos devem ser atendidos por professores da USP que pretendem se tornar orientadores de estudantes em projetos de iniciação científica nas disciplinas de Química e Educação?"
1350,"Quais critérios devem ser seguidos para a submissão de Teses e Dissertações na Universidade de São Paulo, de acordo com as normas do seu Regimento de Pós-Graduação?"
752,"Como a USP organiza a distribuição de vagas para os participantes do ENEM-USP 2024, e qual é o procedimento para alocar as vagas que não são preenchidas inicialmente?"
728,"Sob quais circunstâncias o NACE pode ser encerrado na USP?"
965,"Quais requisitos um docente deve atender para se tornar orientador de Doutorado e Doutorado Direto na Universidade de São Paulo?"
1479,"Quais critérios são utilizados pela USP para avaliar a elegibilidade de professores para atuarem como orientadores, seja em um primeiro credenciamento ou em processos de renovação?"
2588,"Qual é o procedimento para a representação da FZEA no Conselho de Pesquisa e Inovação da USP e o que se deve fazer quando o representante atual deixa o cargo?"
1099,"Quais documentos um candidato precisa apresentar para se candidatar ao mestrado na USP, de acordo com as regras estabelecidas?"
2538,"Com qual frequência o CoPGr e as Câmaras da USP realizam reuniões ordinárias ao longo de um semestre acadêmico, e qual é o procedimento para a convocação dessas reuniões?"
2027,"Com quanto tempo de antecedência, no mínimo, deve ser divulgado o edital para a eleição do Chefe e do Vice-Chefe de Departamento na Universidade de São Paulo?"
2470,"Quais indivíduos são considerados membros essenciais para compor o Conselho do Departamento na USP, de acordo com as normas estabelecidas pelo estatuto?"
1684,"Qual é o procedimento adotado pela USP em suas seleções quando não existem candidatos qualificados com o título de Mestre disponíveis para a segunda fase de avaliações ou se todos os qualificados não aceitam o convite para contratação?"
1348,"Quais são os requisitos necessários para que um professor seja considerado um orientador pleno em programas de pós-graduação na Universidade de São Paulo?"
663,"Quais são as obrigações atribuídas ao gestor de contrato pela Portaria da USP em termos de acompanhamento e fiscalização do contrato?"
742,"Qual é o procedimento que deve ser seguido por um candidato que recebeu aprovação na sua opção primária de curso durante o Vestibular da FUVEST 2024, especialmente em relação ao processo de matrícula?"
965,"Quais requisitos um docente deve atender para se tornar orientador de Doutorado e Doutorado Direto na Universidade de São Paulo?"
132,"Qual será o resultado para os funcionários da USP que falharem em entregar a Declaração de Quitação ou um documento similar que comprove o pagamento das mensalidades do plano de saúde relacionado ao Auxílio-Saúde?"
73,"Quais objetivos a COSEAS busca alcançar dentro da Universidade de São Paulo em relação à saúde e assistência social?"
1473,"Como se distinguem os tipos de credenciamento de orientadores na Universidade de São Paulo, sendo um deles o pleno e o outro específico?"
1973,"Quais são os limites de tempo estabelecidos para se inscrever em concursos para a posição de Professor Doutor na Universidade de São Paulo e qual órgão é responsável por autorizar o início dessas inscrições?"
1666,"Quais são as responsabilidades atribuídas às Comissões de Graduação, Pós-Graduação, Pesquisa, Cultura e Extensão Universitária na USP em relação à implementação de políticas e programas acadêmicos?"
715,"Quais são os membros que compõem o grupo de alunos na USP?"
2534,"Qual é o procedimento necessário para que um professor possa integrar grupos de apoio localizados em diferentes Unidades da USP?"
2615,"Quais são as metas fundamentais das iniciativas de inclusão e diversidade promovidas pela USP?"
2485,"Por quanto tempo os professores, desconsiderando o presidente e o vice-presidente, podem servir nas Comissões de Graduação, Pesquisa e Inovação, de Cultura e Extensão Universitária, e de Inclusão e Pertencimento da USP, e eles podem ser reconduzidos ao cargo?"
33,"Quais são as entidades e suas subdivisões que integram a estrutura da Reitoria na USP, conforme estabelecido nos seus estatutos?"
2489,"Quais são as funções principais desempenhadas pelo Serviço de Museologia da USP em relação ao seu acervo e atividades culturais?"
126,"Como é estruturado o processo de admissão na Escola Politécnica da USP e quais são as entidades encarregadas de cada fase desse processo?"
2084,"Quais especialidades estão disponíveis nos programas de Residência Médica da USP conforme descrito na resolução?"
878,"Sob quais circunstâncias um estudante de pós-graduação pode ser excluído de seu curso na USP?"
1209,"Qual é a composição e o período de mandato dos membros da Comissão Coordenadora do Programa de Pós-Graduação em História Social na FFLCH, incluindo tanto titulares quanto suplentes?"
34,"Em situações onde o Reitor da USP não pode exercer suas funções ou quando há uma vacância no cargo, quem assume suas responsabilidades até que um novo titular seja nomeado?"
1632,"Quais são as metas estabelecidas para o Museu de Arte Contemporânea (MAC) da USP em termos de suas funções e atividades principais?"
816,"Quais critérios um aluno deve atender para se candidatar ao exame de qualificação de Mestrado na Universidade de São Paulo, de acordo com as diretrizes estabelecidas pelo programa?"
1216,"Quais informações são essenciais para incluir na frente e no verso da capa de uma dissertação de Mestrado apresentada na USP?"
2325,"Quais são os passos a serem seguidos para estabelecer Centros ou Núcleos em uma Unidade ou Departamento da USP, e quais entidades devem dar sua aprovação aos estatutos desses Centros ou Núcleos?"
2553,"Em que documentos da USP estão estabelecidos os requisitos para se tornar um orientador pleno ou específico e para manter essa qualificação?"
685,"Em que momento um funcionário da USP passa a ter direito ao benefício do salário-família para sua esposa e dependentes, e em que circunstâncias esse benefício é interrompido?"
990,"Quais componentes são necessários para compor uma dissertação de mestrado segundo as normas estabelecidas pelo Sistema Integrado de Bibliotecas da USP?"
2420,"Como a nova norma da USP alterou o título e as responsabilidades do Procurador Chefe?"
2514,"Quais são as diferentes formas aceitas para a execução de uma prova prática em concursos realizados pela USP, de acordo com as normas estabelecidas?"
91,"Como são avaliados os candidatos a Professor Assistente na USP segundo as regras estabelecidas?"
756,"Qual será a mudança na situação de matrícula de um participante do Processo Seletivo ENEM-USP 2024, que, estando inicialmente na condição [M], não receber convocação para realocação até a segunda chamada?"
77,"Qual é a figura que o Diretor da Universidade de São Paulo tem a autoridade de nomear para o auxílio em suas funções?"
660,"Qual é a finalidade da regra de segregação de funções na nomeação de funcionários públicos pela Universidade de São Paulo?"
954,"Quais tipos de inscrição o PPGCOM da USP disponibiliza para candidatos a alunos regulares em seus processos de seleção?"
2565,"Quais são as responsabilidades designadas ao Diretor do ICMC conforme estabelecido pelo seu regimento interno, incluindo as modificações introduzidas pela Resolução 8503/2023?"
2108,"Quem faz parte da composição dos Conselhos Centrais na USP, de acordo com as regras vigentes?"
1660,"Qual é a frequência mínima de reuniões ordinárias do Conselho Deliberativo da USP por ano e qual é o maior período permitido entre essas reuniões?"
1284,"Quais critérios são necessários para que um professor seja aprovado ou mantido como orientador na Universidade de São Paulo?"
1738,"Quais fundamentos orientam as práticas de gestão acadêmica e administrativa no Museu de Arqueologia e Etnologia da Universidade de São Paulo?"
2566,"Como é formada a Comissão de Graduação no ICMC, considerando os requisitos para os professores e a inclusão de estudantes?"
2031,"Durante o processo de seleção para Professor Titular na USP, quais aspectos são considerados na avaliação da prova de arguição e na análise dos títulos dos candidatos?"
2297,"Qual é o tempo máximo estabelecido para cada examinador na avaliação do memorial em um processo de seleção para livre-docência na USP, e qual é o período de tempo disponibilizado ao candidato para sua resposta?"
1934,"Quais são os critérios para envolvimento e elegibilidade para receber bolsas de estudo no RCGI da USP?"
1660,"Quais funções o conselho do Museu Paulista exerce no que diz respeito à administração de professores e funcionários técnico-administrativos?"
687,"Em quais circunstâncias um funcionário da USP é inelegível para obter licença para cuidar de assuntos pessoais, participar de torneios esportivos amadores ou trabalhar temporariamente em outra universidade?"
1002,"Até quando um coorientador pode ser credenciado em um programa de doutorado direto na USP?"
2282,"Por quanto tempo os professores titulares e suplentes podem servir na Comissão de Pós-Graduação da USP e eles podem ser reconduzidos para novos mandatos?"
736,"Quais são os requisitos necessários para um estudante se qualificar para as vagas reservadas sob as Políticas de Ações Afirmativas da USP, mais especificamente nas categorias de alunos oriundos de Escola Pública e de estudantes que se identificam como Pretos, Pardos ou Indígenas?"
